Experiment;Structure;Fragment;Species;Date;Green;Survival (%)
CONTROL;14;13;Pocillopora verrucose;14-4-2020;163.7546265;100
CONTROL;14;14;Porites cylindrica;14-4-2020;157.0483926;30
CONTROL;14;15;Acropora verweyi;14-4-2020;132.1452801;100
CONTROL;14;16;Pocillopora verrucose;14-4-2020;176.3266965;90
CONTROL;14;1;Millepora sp;21-4-2020;85.88215123;90
CONTROL;14;2;Millepora sp;21-4-2020;155.5927805;90
CONTROL;14;3;Acropora verweyi;21-4-2020;;0
CONTROL;14;4;Millepora sp;21-4-2020;144.0695941;80
CONTROL;14;5;Pocillopora verrucose;21-4-2020;113.0564975;80
CONTROL;14;6;Acropora verweyi;21-4-2020;113.3305003;100
CONTROL;14;7;Pocillopora verrucose;21-4-2020;172.0709313;100
CONTROL;14;8;Porites cylindrica;21-4-2020;152.3376623;90
CONTROL;14;9;Porites cylindrica;21-4-2020;221.2854716;50
CONTROL;14;10;Millepora sp;21-4-2020;179.9000135;90
CONTROL;14;11;Porites cylindrica;21-4-2020;107.4220435;10
CONTROL;14;12;Acropora verweyi;21-4-2020;101.1513768;100
CONTROL;14;13;Pocillopora verrucose;21-4-2020;170.7382419;90
CONTROL;14;14;Porites cylindrica;21-4-2020;171.6255292;30
CONTROL;14;15;Acropora verweyi;21-4-2020;103.9556786;100
CONTROL;14;16;Pocillopora verrucose;21-4-2020;166.4479638;80
CONTROL;14;1;Millepora sp;5-5-2020;128.3739896;90
CONTROL;14;2;Millepora sp;5-5-2020;163.7075142;90
CONTROL;14;3;Acropora verweyi;5-5-2020;;0
CONTROL;14;4;Millepora sp;5-5-2020;150.6741948;80
CONTROL;14;5;Pocillopora verrucose;5-5-2020;174.5734526;30
CONTROL;14;6;Acropora verweyi;5-5-2020;163.5079422;90
CONTROL;14;7;Pocillopora verrucose;5-5-2020;166.8063774;100
CONTROL;14;8;Porites cylindrica;5-5-2020;169.2027812;80
CONTROL;14;9;Porites cylindrica;5-5-2020;152.0978301;20
CONTROL;14;10;Millepora sp;5-5-2020;177.7683285;90
CONTROL;14;11;Porites cylindrica;5-5-2020;;0
CONTROL;14;12;Acropora verweyi;5-5-2020;166.6435683;90
CONTROL;14;13;Pocillopora verrucose;5-5-2020;172.2922213;40
CONTROL;14;14;Porites cylindrica;5-5-2020;173.8586421;30
CONTROL;14;15;Acropora verweyi;5-5-2020;159.3627275;100
CONTROL;14;16;Pocillopora verrucose;5-5-2020;169.7672388;10
CONTROL;14;1;Millepora sp;27-5-2020;;0
CONTROL;14;2;Millepora sp;27-5-2020;69.64767422;100
CONTROL;14;3;Acropora verweyi;27-5-2020;;0
CONTROL;14;4;Millepora sp;27-5-2020;34.26774253;90
CONTROL;14;5;Pocillopora verrucose;27-5-2020;190.349883;10
CONTROL;14;6;Acropora verweyi;27-5-2020;111.4301328;90
CONTROL;14;7;Pocillopora verrucose;27-5-2020;;0
CONTROL;14;8;Porites cylindrica;27-5-2020;82.10855471;60
CONTROL;14;9;Porites cylindrica;27-5-2020;202.4420718;10
CONTROL;14;10;Millepora sp;27-5-2020;60.90357744;100
CONTROL;14;11;Porites cylindrica;27-5-2020;;0
CONTROL;14;12;Acropora verweyi;27-5-2020;119.0252867;90
CONTROL;14;13;Pocillopora verrucose;27-5-2020;;0
CONTROL;14;14;Porites cylindrica;27-5-2020;166.8915372;10
CONTROL;14;15;Acropora verweyi;27-5-2020;121.5822785;100
CONTROL;14;16;Pocillopora verrucose;27-5-2020;161.8217051;10
CONTROL;14;1;Millepora sp;24-6-2020;37.1589163;80
CONTROL;14;2;Millepora sp;24-6-2020;24.0302189;90
CONTROL;14;3;Acropora verweyi;24-6-2020;;0
CONTROL;14;4;Millepora sp;24-6-2020;36.26014534;90
CONTROL;14;5;Pocillopora verrucose;24-6-2020;;0
CONTROL;14;6;Acropora verweyi;24-6-2020;67.76166939;100
CONTROL;14;7;Pocillopora verrucose;24-6-2020;;0
CONTROL;14;8;Porites cylindrica;24-6-2020;50.17156804;50
CONTROL;14;9;Porites cylindrica;24-6-2020;;0
CONTROL;14;10;Millepora sp;24-6-2020;41.638087;90
CONTROL;14;11;Porites cylindrica;24-6-2020;;0
CONTROL;14;12;Acropora verweyi;24-6-2020;59.09004149;100
CONTROL;14;13;Pocillopora verrucose;24-6-2020;;0
CONTROL;14;14;Porites cylindrica;24-6-2020;;0
CONTROL;14;15;Acropora verweyi;24-6-2020;62.971187;100
CONTROL;14;16;Pocillopora verrucose;24-6-2020;;0
CONTROL;15;1;Porites cylindrica;10-3-2020;135.2174131;90
CONTROL;15;2;Pocillopora verrucose;10-3-2020;164.0361195;90
CONTROL;15;3;Millepora sp;10-3-2020;102.0242446;100
CONTROL;15;4;Millepora sp;10-3-2020;109.4858084;90
CONTROL;15;5;Acropora verweyi;10-3-2020;133.4018827;100
CONTROL;15;6;Millepora sp;10-3-2020;136.4723064;100
CONTROL;15;7;Acropora verweyi;10-3-2020;133.3538695;100
CONTROL;15;8;Pocillopora verrucose;10-3-2020;122.282911;90
CONTROL;15;9;Pocillopora verrucose;10-3-2020;176.8824963;90
CONTROL;15;10;Porites cylindrica;10-3-2020;;0
CONTROL;15;11;Porites cylindrica;10-3-2020;;0
CONTROL;15;12;Acropora verweyi;10-3-2020;112.7698676;90
CONTROL;15;13;Millepora sp;10-3-2020;98.41027777;100
CONTROL;15;14;Acropora verweyi;10-3-2020;120.8434891;90
CONTROL;15;15;Porites cylindrica;10-3-2020;158.6248361;60
CONTROL;15;16;Pocillopora verrucose;10-3-2020;134.0344821;100
CONTROL;15;1;Porites cylindrica;16-3-2020;;0
CONTROL;15;2;Pocillopora verrucose;16-3-2020;111.4098421;100
CONTROL;15;3;Millepora sp;16-3-2020;48.54124267;100
CONTROL;15;4;Millepora sp;16-3-2020;50.32183391;100
CONTROL;15;5;Acropora verweyi;16-3-2020;53.54158381;100
CONTROL;15;6;Millepora sp;16-3-2020;53.00933211;100
CONTROL;15;7;Acropora verweyi;16-3-2020;46.87412985;100
CONTROL;15;8;Pocillopora verrucose;16-3-2020;84.16207243;100
CONTROL;15;9;Pocillopora verrucose;16-3-2020;93.67511126;100
CONTROL;15;10;Porites cylindrica;16-3-2020;;0
CONTROL;15;11;Porites cylindrica;16-3-2020;;0
CONTROL;15;12;Acropora verweyi;16-3-2020;49.14298528;100
CONTROL;15;13;Millepora sp;16-3-2020;54.40304209;100
CONTROL;15;14;Acropora verweyi;16-3-2020;56.15806176;100
CONTROL;15;15;Porites cylindrica;16-3-2020;81.17620664;60
CONTROL;15;16;Pocillopora verrucose;16-3-2020;86.73682984;100
CONTROL;15;1;Porites cylindrica;24-3-2020;76.5415386;80
CONTROL;15;2;Pocillopora verrucose;24-3-2020;144.7470281;100
CONTROL;15;3;Millepora sp;24-3-2020;75.78914847;100
CONTROL;15;4;Millepora sp;24-3-2020;65.47851607;90
CONTROL;15;5;Acropora verweyi;24-3-2020;73.89715466;100
CONTROL;15;6;Millepora sp;24-3-2020;79.61856181;100
CONTROL;15;7;Acropora verweyi;24-3-2020;80.57388074;100
CONTROL;15;8;Pocillopora verrucose;24-3-2020;122.872928;100
CONTROL;15;9;Pocillopora verrucose;24-3-2020;174.292447;90
CONTROL;15;10;Porites cylindrica;24-3-2020;;0
CONTROL;15;11;Porites cylindrica;24-3-2020;122.3272029;10
CONTROL;15;12;Acropora verweyi;24-3-2020;70.57331707;100
CONTROL;15;13;Millepora sp;24-3-2020;113.412707;90
CONTROL;15;14;Acropora verweyi;24-3-2020;78.73488311;100
CONTROL;15;15;Porites cylindrica;24-3-2020;151.5947174;50
CONTROL;15;16;Pocillopora verrucose;24-3-2020;154.2157455;90
CONTROL;15;1;Porites cylindrica;31-3-2020;96.16685922;90
CONTROL;15;2;Pocillopora verrucose;31-3-2020;152.4813439;100
CONTROL;15;3;Millepora sp;31-3-2020;92.6597745;90
CONTROL;15;4;Millepora sp;31-3-2020;97.30651294;90
CONTROL;15;5;Acropora verweyi;31-3-2020;86.88966386;100
CONTROL;15;6;Millepora sp;31-3-2020;107.6434365;100
CONTROL;15;7;Acropora verweyi;31-3-2020;82.60936289;100
CONTROL;15;8;Pocillopora verrucose;31-3-2020;183.0784791;100
CONTROL;15;9;Pocillopora verrucose;31-3-2020;157.5352708;90
CONTROL;15;10;Porites cylindrica;31-3-2020;;0
CONTROL;15;11;Porites cylindrica;31-3-2020;;0
CONTROL;15;12;Acropora verweyi;31-3-2020;79.68815229;100
CONTROL;15;13;Millepora sp;31-3-2020;184.5861752;90
CONTROL;15;14;Acropora verweyi;31-3-2020;81.03329982;100
CONTROL;15;15;Porites cylindrica;31-3-2020;170.1959859;50
CONTROL;15;16;Pocillopora verrucose;31-3-2020;213.5091795;100
CONTROL;15;1;Porites cylindrica;7-4-2020;116.3257036;100
CONTROL;15;2;Pocillopora verrucose;7-4-2020;136.2130501;90
CONTROL;15;3;Millepora sp;7-4-2020;106.0935078;90
CONTROL;15;4;Millepora sp;7-4-2020;107.6170309;90
CONTROL;15;5;Acropora verweyi;7-4-2020;90.90155582;90
CONTROL;15;6;Millepora sp;7-4-2020;83.62639748;90
CONTROL;15;7;Acropora verweyi;7-4-2020;119.7330325;90
CONTROL;15;8;Pocillopora verrucose;7-4-2020;162.2838775;100
CONTROL;15;9;Pocillopora verrucose;7-4-2020;178.1936856;90
CONTROL;15;10;Porites cylindrica;7-4-2020;;0
CONTROL;15;11;Porites cylindrica;7-4-2020;;0
CONTROL;15;12;Acropora verweyi;7-4-2020;97.0702945;90
CONTROL;15;13;Millepora sp;7-4-2020;171.0812203;80
CONTROL;15;14;Acropora verweyi;7-4-2020;74.23585597;100
CONTROL;15;15;Porites cylindrica;7-4-2020;196.27542;60
CONTROL;15;16;Pocillopora verrucose;7-4-2020;184.0212509;100
CONTROL;15;1;Porites cylindrica;14-4-2020;121.6762876;80
CONTROL;15;2;Pocillopora verrucose;14-4-2020;140.6843056;100
CONTROL;15;3;Millepora sp;14-4-2020;140.0006527;90
CONTROL;15;4;Millepora sp;14-4-2020;122.0471173;80
CONTROL;15;5;Acropora verweyi;14-4-2020;104.7172212;100
CONTROL;15;6;Millepora sp;14-4-2020;114.6765358;90
CONTROL;15;7;Acropora verweyi;14-4-2020;114.3119999;100
CONTROL;15;8;Pocillopora verrucose;14-4-2020;150.4682541;90
CONTROL;15;9;Pocillopora verrucose;14-4-2020;158.5290521;80
CONTROL;15;10;Porites cylindrica;14-4-2020;;0
CONTROL;15;11;Porites cylindrica;14-4-2020;;0
CONTROL;15;12;Acropora verweyi;14-4-2020;103.6973783;100
CONTROL;15;13;Millepora sp;14-4-2020;154.538662;100
CONTROL;15;14;Acropora verweyi;14-4-2020;99.51244066;90
CONTROL;15;15;Porites cylindrica;14-4-2020;176.2291693;50
CONTROL;15;16;Pocillopora verrucose;14-4-2020;157.8334484;100
CONTROL;15;1;Porites cylindrica;21-4-2020;82.61417073;90
CONTROL;15;2;Pocillopora verrucose;21-4-2020;163.562457;100
CONTROL;15;3;Millepora sp;21-4-2020;142.3718928;90
CONTROL;15;4;Millepora sp;21-4-2020;133.069795;80
CONTROL;15;5;Acropora verweyi;21-4-2020;76.70140345;90
CONTROL;15;6;Millepora sp;21-4-2020;109.2081135;90
CONTROL;15;7;Acropora verweyi;21-4-2020;123.9569965;90
CONTROL;15;8;Pocillopora verrucose;21-4-2020;172.9445873;90
CONTROL;15;9;Pocillopora verrucose;21-4-2020;145.526842;80
CONTROL;15;10;Porites cylindrica;21-4-2020;;0
CONTROL;15;11;Porites cylindrica;21-4-2020;;0
CONTROL;15;12;Acropora verweyi;21-4-2020;116.0765702;100
CONTROL;15;13;Millepora sp;21-4-2020;161.9675724;80
CONTROL;15;14;Acropora verweyi;21-4-2020;110.0590781;100
CONTROL;15;15;Porites cylindrica;21-4-2020;152.3637483;40
CONTROL;15;16;Pocillopora verrucose;21-4-2020;146.6119932;90
CONTROL;15;1;Porites cylindrica;5-5-2020;165.1307597;100
CONTROL;15;2;Pocillopora verrucose;5-5-2020;159.7498055;80
CONTROL;15;3;Millepora sp;5-5-2020;186.4757986;90
CONTROL;15;4;Millepora sp;5-5-2020;179.470875;90
CONTROL;15;5;Acropora verweyi;5-5-2020;156.8632798;100
CONTROL;15;6;Millepora sp;5-5-2020;163.5792834;70
CONTROL;15;7;Acropora verweyi;5-5-2020;150.8571268;100
CONTROL;15;8;Pocillopora verrucose;5-5-2020;185.664599;90
CONTROL;15;9;Pocillopora verrucose;5-5-2020;173.6691092;70
CONTROL;15;10;Porites cylindrica;5-5-2020;;0
CONTROL;15;11;Porites cylindrica;5-5-2020;;0
CONTROL;15;12;Acropora verweyi;5-5-2020;195.3377241;100
CONTROL;15;13;Millepora sp;5-5-2020;176.7967669;70
CONTROL;15;14;Acropora verweyi;5-5-2020;159.09902;100
CONTROL;15;15;Porites cylindrica;5-5-2020;169.2255633;30
CONTROL;15;16;Pocillopora verrucose;5-5-2020;158.0989411;70
CONTROL;15;1;Porites cylindrica;27-5-2020;58.38043882;100
CONTROL;15;2;Pocillopora verrucose;27-5-2020;108.8802835;20
CONTROL;15;3;Millepora sp;27-5-2020;81.05576918;90
CONTROL;15;4;Millepora sp;27-5-2020;70.45075534;90
CONTROL;15;5;Acropora verweyi;27-5-2020;92.46539404;100
CONTROL;15;6;Millepora sp;27-5-2020;45.47266008;100
CONTROL;15;7;Acropora verweyi;27-5-2020;91.37748323;100
CONTROL;15;8;Pocillopora verrucose;27-5-2020;;0
CONTROL;15;9;Pocillopora verrucose;27-5-2020;138.1357224;60
CONTROL;15;10;Porites cylindrica;27-5-2020;;0
CONTROL;15;11;Porites cylindrica;27-5-2020;;0
CONTROL;15;12;Acropora verweyi;27-5-2020;110.1011122;100
CONTROL;15;13;Millepora sp;27-5-2020;58.91014191;90
CONTROL;15;14;Acropora verweyi;27-5-2020;85.65649817;100
CONTROL;15;15;Porites cylindrica;27-5-2020;134.0803035;20
CONTROL;15;16;Pocillopora verrucose;27-5-2020;;0
CONTROL;15;1;Porites cylindrica;24-6-2020;64.07229176;100
CONTROL;15;2;Pocillopora verrucose;24-6-2020;;0
CONTROL;15;3;Millepora sp;24-6-2020;27.81686587;90
CONTROL;15;4;Millepora sp;24-6-2020;36.2109756;90
CONTROL;15;5;Acropora verweyi;24-6-2020;47.44602268;100
CONTROL;15;6;Millepora sp;24-6-2020;39.63483146;90
CONTROL;15;7;Acropora verweyi;24-6-2020;56.84625297;100
CONTROL;15;8;Pocillopora verrucose;24-6-2020;;0
CONTROL;15;9;Pocillopora verrucose;24-6-2020;;0
CONTROL;15;10;Porites cylindrica;24-6-2020;;0
CONTROL;15;11;Porites cylindrica;24-6-2020;;0
CONTROL;15;12;Acropora verweyi;24-6-2020;46.29723924;100
CONTROL;15;13;Millepora sp;24-6-2020;41.77552244;100
CONTROL;15;14;Acropora verweyi;24-6-2020;43.10175153;100
CONTROL;15;15;Porites cylindrica;24-6-2020;139.1301899;10
CONTROL;15;16;Pocillopora verrucose;24-6-2020;;0
CONTROL;16;1;Millepora sp;10-3-2020;115.6277143;100
CONTROL;16;2;Pocillopora verrucose;10-3-2020;142.6640137;100
CONTROL;16;3;Acropora verweyi;10-3-2020;;0
CONTROL;16;4;Porites cylindrica;10-3-2020;146.639284;50
CONTROL;16;5;Acropora verweyi;10-3-2020;;0
CONTROL;16;6;Millepora sp;10-3-2020;116.9212705;100
CONTROL;16;7;Millepora sp;10-3-2020;128.9652233;100
CONTROL;16;8;Millepora sp;10-3-2020;130.767475;80
CONTROL;16;9;Pocillopora verrucose;10-3-2020;148.8734054;90
CONTROL;16;10;Acropora verweyi;10-3-2020;140.4320295;90
CONTROL;16;11;Porites cylindrica;10-3-2020;155.1004806;70
CONTROL;16;12;Pocillopora verrucose;10-3-2020;118.9250983;100
CONTROL;16;13;Porites cylindrica;10-3-2020;;0
CONTROL;16;14;Pocillopora verrucose;10-3-2020;142.3615921;100
CONTROL;16;15;Porites cylindrica;10-3-2020;;0
CONTROL;16;16;Acropora verweyi;10-3-2020;124.4091028;90
CONTROL;16;1;Millepora sp;16-3-2020;53.87643615;100
CONTROL;16;2;Pocillopora verrucose;16-3-2020;93.08378445;100
CONTROL;16;3;Acropora verweyi;16-3-2020;;0
CONTROL;16;4;Porites cylindrica;16-3-2020;98.26972173;40
CONTROL;16;5;Acropora verweyi;16-3-2020;;0
CONTROL;16;6;Millepora sp;16-3-2020;80.24113597;100
CONTROL;16;7;Millepora sp;16-3-2020;75.96656603;100
CONTROL;16;8;Millepora sp;16-3-2020;82.68287926;80
CONTROL;16;9;Pocillopora verrucose;16-3-2020;92.71480519;80
CONTROL;16;10;Acropora verweyi;16-3-2020;63.7924464;90
CONTROL;16;11;Porites cylindrica;16-3-2020;95.01549269;80
CONTROL;16;12;Pocillopora verrucose;16-3-2020;95.23434469;100
CONTROL;16;13;Porites cylindrica;16-3-2020;;0
CONTROL;16;14;Pocillopora verrucose;16-3-2020;89.59020609;90
CONTROL;16;15;Porites cylindrica;16-3-2020;;0
CONTROL;16;16;Acropora verweyi;16-3-2020;111.0100372;100
CONTROL;16;1;Millepora sp;24-3-2020;120.502734;100
CONTROL;16;2;Pocillopora verrucose;24-3-2020;154.5709838;100
CONTROL;16;3;Acropora verweyi;24-3-2020;;0
CONTROL;16;4;Porites cylindrica;24-3-2020;167.7858985;50
CONTROL;16;5;Acropora verweyi;24-3-2020;;0
CONTROL;16;6;Millepora sp;24-3-2020;122.5236534;100
CONTROL;16;7;Millepora sp;24-3-2020;104.2955283;100
CONTROL;16;8;Millepora sp;24-3-2020;106.4493927;70
CONTROL;16;9;Pocillopora verrucose;24-3-2020;165.3440146;90
CONTROL;16;10;Acropora verweyi;24-3-2020;83.5897028;90
CONTROL;16;11;Porites cylindrica;24-3-2020;94.13218112;90
CONTROL;16;12;Pocillopora verrucose;24-3-2020;172.0943735;100
CONTROL;16;13;Porites cylindrica;24-3-2020;;0
CONTROL;16;14;Pocillopora verrucose;24-3-2020;142.9425578;90
CONTROL;16;15;Porites cylindrica;24-3-2020;;0
CONTROL;16;16;Acropora verweyi;24-3-2020;83.68305143;100
CONTROL;16;1;Millepora sp;31-3-2020;161.4451162;90
CONTROL;16;2;Pocillopora verrucose;31-3-2020;150.7748252;100
CONTROL;16;3;Acropora verweyi;31-3-2020;;0
CONTROL;16;4;Porites cylindrica;31-3-2020;175.3526448;40
CONTROL;16;5;Acropora verweyi;31-3-2020;;0
CONTROL;16;6;Millepora sp;31-3-2020;156.7636812;90
CONTROL;16;7;Millepora sp;31-3-2020;144.0461216;90
CONTROL;16;8;Millepora sp;31-3-2020;147.5864936;90
CONTROL;16;9;Pocillopora verrucose;31-3-2020;155.7076854;100
CONTROL;16;10;Acropora verweyi;31-3-2020;104.1763602;90
CONTROL;16;11;Porites cylindrica;31-3-2020;151.2211361;100
CONTROL;16;12;Pocillopora verrucose;31-3-2020;196.0454732;100
CONTROL;16;13;Porites cylindrica;31-3-2020;;0
CONTROL;16;14;Pocillopora verrucose;31-3-2020;184.3739787;90
CONTROL;16;15;Porites cylindrica;31-3-2020;;0
CONTROL;16;16;Acropora verweyi;31-3-2020;118.8357211;100
CONTROL;16;1;Millepora sp;7-4-2020;173.7546397;90
CONTROL;16;2;Pocillopora verrucose;7-4-2020;160.4674683;100
CONTROL;16;3;Acropora verweyi;7-4-2020;;0
CONTROL;16;4;Porites cylindrica;7-4-2020;136.3698091;30
CONTROL;16;5;Acropora verweyi;7-4-2020;;0
CONTROL;16;6;Millepora sp;7-4-2020;187.9324875;90
CONTROL;16;7;Millepora sp;7-4-2020;158.1459925;90
CONTROL;16;8;Millepora sp;7-4-2020;153.0027542;80
CONTROL;16;9;Pocillopora verrucose;7-4-2020;146.4981752;90
CONTROL;16;10;Acropora verweyi;7-4-2020;109.6649326;90
CONTROL;16;11;Porites cylindrica;7-4-2020;141.3070122;90
CONTROL;16;12;Pocillopora verrucose;7-4-2020;158.4305892;100
CONTROL;16;13;Porites cylindrica;7-4-2020;;0
CONTROL;16;14;Pocillopora verrucose;7-4-2020;164.0234197;90
CONTROL;16;15;Porites cylindrica;7-4-2020;;0
CONTROL;16;16;Acropora verweyi;7-4-2020;129.8902934;100
CONTROL;16;1;Millepora sp;14-4-2020;158.5812267;80
CONTROL;16;2;Pocillopora verrucose;14-4-2020;175.022305;100
CONTROL;16;3;Acropora verweyi;14-4-2020;;0
CONTROL;16;4;Porites cylindrica;14-4-2020;148.5652638;40
CONTROL;16;5;Acropora verweyi;14-4-2020;;0
CONTROL;16;6;Millepora sp;14-4-2020;166.5515218;90
CONTROL;16;7;Millepora sp;14-4-2020;143.0992133;90
CONTROL;16;8;Millepora sp;14-4-2020;137.9264226;80
CONTROL;16;9;Pocillopora verrucose;14-4-2020;160.1861856;90
CONTROL;16;10;Acropora verweyi;14-4-2020;134.955983;90
CONTROL;16;11;Porites cylindrica;14-4-2020;159.0467954;90
CONTROL;16;12;Pocillopora verrucose;14-4-2020;153.4718821;100
CONTROL;16;13;Porites cylindrica;14-4-2020;;0
CONTROL;16;14;Pocillopora verrucose;14-4-2020;149.8055621;90
CONTROL;16;15;Porites cylindrica;14-4-2020;;0
CONTROL;16;16;Acropora verweyi;14-4-2020;143.0388595;100
CONTROL;16;1;Millepora sp;21-4-2020;160.696141;100
CONTROL;16;2;Pocillopora verrucose;21-4-2020;150.2219425;100
CONTROL;16;3;Acropora verweyi;21-4-2020;;0
CONTROL;16;4;Porites cylindrica;21-4-2020;118.3409552;30
CONTROL;16;5;Acropora verweyi;21-4-2020;;0
CONTROL;16;6;Millepora sp;21-4-2020;172.9217905;90
CONTROL;16;7;Millepora sp;21-4-2020;168.8965276;80
CONTROL;16;8;Millepora sp;21-4-2020;134.260355;80
CONTROL;16;9;Pocillopora verrucose;21-4-2020;152.4830638;80
CONTROL;16;10;Acropora verweyi;21-4-2020;114.4388313;90
CONTROL;16;11;Porites cylindrica;21-4-2020;145.9694004;90
CONTROL;16;12;Pocillopora verrucose;21-4-2020;166.0811125;90
CONTROL;16;13;Porites cylindrica;21-4-2020;;0
CONTROL;16;14;Pocillopora verrucose;21-4-2020;170.8806509;90
CONTROL;16;15;Porites cylindrica;21-4-2020;;0
CONTROL;16;16;Acropora verweyi;21-4-2020;125.6953582;100
CONTROL;16;1;Millepora sp;5-5-2020;191.8277946;90
CONTROL;16;2;Pocillopora verrucose;5-5-2020;162.8749259;60
CONTROL;16;3;Acropora verweyi;5-5-2020;;0
CONTROL;16;4;Porites cylindrica;5-5-2020;186.9085578;20
CONTROL;16;5;Acropora verweyi;5-5-2020;;0
CONTROL;16;6;Millepora sp;5-5-2020;159.1577823;80
CONTROL;16;7;Millepora sp;5-5-2020;175.5759812;70
CONTROL;16;8;Millepora sp;5-5-2020;179.8534299;70
CONTROL;16;9;Pocillopora verrucose;5-5-2020;181.4786564;80
CONTROL;16;10;Acropora verweyi;5-5-2020;159.290291;90
CONTROL;16;11;Porites cylindrica;5-5-2020;167.0590327;60
CONTROL;16;12;Pocillopora verrucose;5-5-2020;167.0592437;70
CONTROL;16;13;Porites cylindrica;5-5-2020;;0
CONTROL;16;14;Pocillopora verrucose;5-5-2020;169.0196891;90
CONTROL;16;15;Porites cylindrica;5-5-2020;;0
CONTROL;16;16;Acropora verweyi;5-5-2020;171.5754434;100
CONTROL;16;1;Millepora sp;27-5-2020;83.78433537;90
CONTROL;16;2;Pocillopora verrucose;27-5-2020;120.9975433;10
CONTROL;16;3;Acropora verweyi;27-5-2020;;0
CONTROL;16;4;Porites cylindrica;27-5-2020;111.6682278;20
CONTROL;16;5;Acropora verweyi;27-5-2020;;0
CONTROL;16;6;Millepora sp;27-5-2020;59.6846135;80
CONTROL;16;7;Millepora sp;27-5-2020;62.64512947;90
CONTROL;16;8;Millepora sp;27-5-2020;168.1579231;10
CONTROL;16;9;Pocillopora verrucose;27-5-2020;160.6309673;30
CONTROL;16;10;Acropora verweyi;27-5-2020;77.96118703;90
CONTROL;16;11;Porites cylindrica;27-5-2020;57.80818233;80
CONTROL;16;12;Pocillopora verrucose;27-5-2020;148.6685773;10
CONTROL;16;13;Porites cylindrica;27-5-2020;;0
CONTROL;16;14;Pocillopora verrucose;27-5-2020;99.96518288;30
CONTROL;16;15;Porites cylindrica;27-5-2020;;0
CONTROL;16;16;Acropora verweyi;27-5-2020;121.8817883;90
CONTROL;16;1;Millepora sp;24-6-2020;40.2654954;100
CONTROL;16;2;Pocillopora verrucose;24-6-2020;;0
CONTROL;16;3;Acropora verweyi;24-6-2020;;0
CONTROL;16;4;Porites cylindrica;24-6-2020;;0
CONTROL;16;5;Acropora verweyi;24-6-2020;;0
CONTROL;16;6;Millepora sp;24-6-2020;46.6497158;100
CONTROL;16;7;Millepora sp;24-6-2020;39.33745264;100
CONTROL;16;8;Millepora sp;24-6-2020;34.6653816;20
CONTROL;16;9;Pocillopora verrucose;24-6-2020;;0
CONTROL;16;10;Acropora verweyi;24-6-2020;53.68916884;90
CONTROL;16;11;Porites cylindrica;24-6-2020;46.22652904;80
CONTROL;16;12;Pocillopora verrucose;24-6-2020;;0
CONTROL;16;13;Porites cylindrica;24-6-2020;;0
CONTROL;16;14;Pocillopora verrucose;24-6-2020;;0
CONTROL;16;15;Porites cylindrica;24-6-2020;;0
CONTROL;16;16;Acropora verweyi;24-6-2020;89.53050974;100
CONTROL;17;1;Millepora sp;10-3-2020;121.0372739;100
CONTROL;17;2;Acropora verweyi;10-3-2020;130.466006;100
CONTROL;17;3;Pocillopora verrucose;10-3-2020;148.1324868;100
CONTROL;17;4;Porites cylindrica;10-3-2020;129.6157532;40
CONTROL;17;5;Pocillopora verrucose;10-3-2020;127.5728621;100
CONTROL;17;6;Millepora sp;10-3-2020;125.7501062;90
CONTROL;17;7;Porites cylindrica;10-3-2020;122.7740398;90
CONTROL;17;8;Acropora verweyi;10-3-2020;;0
CONTROL;17;9;Millepora sp;10-3-2020;133.8865565;80
CONTROL;17;10;Pocillopora verrucose;10-3-2020;134.4242955;80
CONTROL;17;11;Acropora verweyi;10-3-2020;143.5642049;100
CONTROL;17;12;Porites cylindrica;10-3-2020;130.4555301;100
CONTROL;17;13;Acropora verweyi;10-3-2020;147.1056017;100
CONTROL;17;14;Millepora sp;10-3-2020;155.2045387;90
CONTROL;17;15;Porites cylindrica;10-3-2020;114.4816714;70
CONTROL;17;16;Pocillopora verrucose;10-3-2020;144.7304436;100
CONTROL;17;1;Millepora sp;16-3-2020;55.71285803;100
CONTROL;17;2;Acropora verweyi;16-3-2020;66.54719321;100
CONTROL;17;3;Pocillopora verrucose;16-3-2020;116.4756802;100
CONTROL;17;4;Porites cylindrica;16-3-2020;90.89432203;50
CONTROL;17;5;Pocillopora verrucose;16-3-2020;107.7911446;100
CONTROL;17;6;Millepora sp;16-3-2020;41.55218555;100
CONTROL;17;7;Porites cylindrica;16-3-2020;67.96248861;90
CONTROL;17;8;Acropora verweyi;16-3-2020;;0
CONTROL;17;9;Millepora sp;16-3-2020;50.88327465;100
CONTROL;17;10;Pocillopora verrucose;16-3-2020;82.24542601;100
CONTROL;17;11;Acropora verweyi;16-3-2020;70.84341951;100
CONTROL;17;12;Porites cylindrica;16-3-2020;95.97354981;100
CONTROL;17;13;Acropora verweyi;16-3-2020;77.567123;90
CONTROL;17;14;Millepora sp;16-3-2020;61.50436777;100
CONTROL;17;15;Porites cylindrica;16-3-2020;;0
CONTROL;17;16;Pocillopora verrucose;16-3-2020;101.7905353;100
CONTROL;17;1;Millepora sp;24-3-2020;131.7050503;100
CONTROL;17;2;Acropora verweyi;24-3-2020;89.32605099;100
CONTROL;17;3;Pocillopora verrucose;24-3-2020;150.7501538;100
CONTROL;17;4;Porites cylindrica;24-3-2020;170.9145843;50
